"","urlDrugName","condition","rating","ReviewSentiment","sideEff_num","SideEffectsSentiment","eff_num","BenefitsSentiment","full_commentSentiment"
"2389","relafen","oral infection and swelling",9,0,10,10,8,5,6
"2390","lodine","pain",1,6,4,0,4,0,5
"2391","nortriptyline","migraines",7,0,6,0,10,4.57034461482024,0
"2392","paxil","anxiety,depression",6,10,6,3.33333333333333,6,5,5.33333333333333
"2393","tramadol","nerve painn",10,5.70026541741457,8,10,10,10,10
"2394","topamax","migraine",7,2,6,8,8,5,6.11111111111111
"2395","allegra-d","allergies",10,0,8,5,10,10,4
"2396","tetracycline","rosacea",9,5,10,3.64974679448213,8,0,4
"2397","parlodel","psoriatic arthritis",7,10,6,0,6,6.66666666666667,6.36363636363636
"2398","prempro","menopause",7,4,6,0,6,4,4.28571428571429
"2399","lipitor","high cholesterol",3,10,6,5.38461538461538,6,0,5.88235294117647
"2400","clindamycin","dental surgery",3,5.70026541741457,4,5,8,6.66666666666667,5.71428571428571
"2401","percocet","foot surgery",1,5.71428571428571,4,5,8,5,5.45454545454545
"2402","ativan","anxiety",9,5.70026541741457,6,0,10,0,0
"2403","levothroid","thyroid",10,5.70026541741457,10,3.64974679448213,10,7.5,7.5
"2404","accutane","cystic acne",9,10,8,4,10,0,5.55555555555556
"2405","prozac","depression",9,5.70026541741457,10,3.64974679448213,8,5,5
"2406","wellbutrin","depression",10,5,10,3.64974679448213,10,6.25,6
"2407","nortriptyline","back pain; restlessness",8,3.33333333333333,8,0,8,4.28571428571429,4
"2408","nexium","gastritis, nausea, fullness",6,6.66666666666667,10,10,6,3.33333333333333,5.71428571428571
"2409","clonazepam","insomnia and anxiety",8,4,10,5,6,10,5
"2410","estrace","vaginal dryness",10,10,10,3.64974679448213,10,6.66666666666667,6.66666666666667
"2411","metrogel","redness from rosacea flushing",1,10,2,3.64974679448213,2,10,10
"2412","effexor","menopause symptoms",7,5.70026541741457,8,3.33333333333333,8,10,5
"2413","nystatin","candida rashes",4,10,10,3.64974679448213,4,5,6.66666666666667
"2414","lunesta","insomnia",7,6,6,3.64974679448213,10,4.57034461482024,6
"2415","naproxen","joint pain",1,5,2,3.33333333333333,4,0,4.28571428571429
"2416","minocin","cystic acne",8,5,6,7.14285714285714,10,4.57034461482024,5.83333333333333
"2417","depakote","bi-polar disorder",10,6.66666666666667,8,5,10,10,7.14285714285714
"2418","prozac","anxiety",10,5.70026541741457,8,3.64974679448213,10,2.5,2.5
"2419","lexapro","stressfull live change",8,10,6,0,10,4.57034461482024,5
"2420","enbrel","ra",1,10,2,1.66666666666667,8,0,2
"2421","celebrex","mild bursitis in left hip.",1,5,8,0,4,4.57034461482024,3.33333333333333
"2422","bactroban","amputee, constant sores on stump",6,10,2,3.64974679448213,4,4.57034461482024,10
"2423","catapres","sleep disruption due to hotflashes at night",7,5,10,0,6,8,5.71428571428571
"2424","flonase","nasal allergies",10,10,10,6,10,5,6
"2425","neurontin","difficulty sleeping because of nervous system prob",10,5.70026541741457,10,3.64974679448213,10,2.5,2.5
"2426","tramadol","rib pain and muscle inflammation",4,6.66666666666667,4,3,6,5,4.375
"2427","lumigan","glaucoma",10,6,10,3.64974679448213,10,4.57034461482024,6
"2428","dilaudid","broken ribs",8,3.33333333333333,6,2.5,10,5,3
"2429","retin-a-micro","acne",10,8,8,3.64974679448213,10,10,8.57142857142857
"2430","dilaudid","pain after foot surgery",2,5.70026541741457,6,5,10,6,5.33333333333333
"2431","zoloft","depression",10,10,10,3.64974679448213,10,3.33333333333333,3.63636363636364
"2432","diazepam","to relax muscles",3,3.75,4,3.33333333333333,6,6.66666666666667,4.61538461538462
"2433","detrol","urgency to urinate",2,10,8,3.64974679448213,4,4.57034461482024,10
"2434","cipro","uti",1,3.33333333333333,2,1.66666666666667,8,0,2
"2435","tegretol","neuropathic pain",1,10,4,6.66666666666667,2,5,6.66666666666667
"2436","allegra","seasonal allergies",9,5.70026541741457,10,3.64974679448213,8,0,0
"2437","mobic","plantar faciatis",8,0,4,0,4,0,0
"2438","compazine","headache",1,5.70026541741457,2,5,4,0,4.44444444444444
"2439","lunesta","insomnia",5,5.70026541741457,4,4,6,4.57034461482024,4
"2440","tetracycline","acne",10,10,10,3.64974679448213,10,6.66666666666667,7.14285714285714
"2441","methotrexate","rheumatoid arthritis",10,0,10,0,10,10,3.33333333333333
"2442","differin","mild acne, white heads",8,5.70026541741457,10,3.64974679448213,8,10,10
"2443","ativan","anxiety from a reaction",1,5.70026541741457,2,3.64974679448213,6,4,4
"2444","hyzaar","high blood pressure",4,0,6,3.33333333333333,8,0,2
"2445","levoxyl","hypothyroidism",4,6.66666666666667,4,5,4,10,5.83333333333333
"2446","seasonique","birth control",10,8.57142857142857,8,0,10,10,7.5
"2447","zyrtec","chronic rhinitis and allergies",7,1.66666666666667,8,7.5,6,10,4.54545454545454
"2448","prempro","severe hot flashes and night sweats",1,5.70026541741457,2,3.64974679448213,2,5,5
"2449","avita","acne",8,5.70026541741457,8,10,8,10,10
"2450","cymbalta","major depression",8,5.70026541741457,8,2.5,8,4.375,4.375
"2451","augmentin","ear infection",10,5.70026541741457,10,3.64974679448213,10,0,0
"2452","oxycodone","post-surgical pain",7,5,6,0,10,5,4
"2453","ortho-novum","birth control",7,10,8,5,10,7.5,6.66666666666667
"2454","nizoral","hair loss",8,5.70026541741457,10,10,8,0,3.33333333333333
"2455","mobic","cut on knee from fall,waited too long to get stmus",9,0,10,3.64974679448213,10,5,2.85714285714286
"2456","flagyl","diareaha",1,8,2,0,4,4.57034461482024,2.22222222222222
"2457","femring","hrt (hormone replacement therapy)",10,5.70026541741457,10,3.64974679448213,10,10,10
"2458","adipex-p","weight loss",5,5,10,3.64974679448213,4,4.57034461482024,5
"2459","xanax","anxiety",10,5,10,0,10,3.33333333333333,4.28571428571429
"2460","viagra","erectile dysfunction",10,10,6,0,10,6.66666666666667,5
"2461","zoloft","anxiety",7,0,8,3.33333333333333,6,6.66666666666667,4.28571428571429
"2462","aldara","superfacial basal cell carcinoma",7,4.16666666666667,6,3.64974679448213,10,0,3.84615384615385
"2463","imitrex","migraine",10,5.70026541741457,10,3.64974679448213,10,4,4
"2464","flonase","sinus congestion / allergies",9,0,8,6.66666666666667,10,0,5
"2465","doxycycline","perioral dermatitis",7,10,10,3.64974679448213,8,10,10
"2466","nardil","depression (atypical)",9,8.57142857142857,6,3.33333333333333,10,6.42857142857143,6.20689655172414
"2467","cymbalta","anxiety",8,10,10,5,8,3.33333333333333,5
"2468","zoloft","traumatic brain injury",7,2.85714285714286,8,0,8,5,3
"2469","atripla","hiv",10,10,6,10,10,5,8
"2470","duac","acne",10,5.70026541741457,8,3.64974679448213,10,0,0
"2471","lamotrigine","migraines",1,7.5,4,3.15789473684211,2,0,3.91304347826087
"2472","macrobid","uti",4,5.70026541741457,10,3.64974679448213,2,5,5
"2473","prozac","mild depression and anxiety",5,5.55555555555556,6,3.57142857142857,8,5,4.81481481481481
"2474","lamictal","reverse the insomnia medication",10,3.33333333333333,10,5,10,6,4.73684210526316
"2475","restasis","dry eye",1,7.5,6,0,2,10,7
"2476","enbrel","rheumatoid arthritis",9,6.66666666666667,10,10,10,0,5.55555555555556
"2477","tirosint","hypothyriod",8,5.70026541741457,8,3.64974679448213,8,1.42857142857143,1.42857142857143
"2478","differin","acne",2,5.70026541741457,8,10,2,8,8.33333333333333
"2479","pristiq","depression",8,7.5,8,0,8,4.57034461482024,6
"2480","lunesta","trouble sleeping",1,6.66666666666667,4,2.85714285714286,8,10,4.44444444444444
"2481","neoprofen","headaches, menstrual aches/cramps, fever",10,0,10,10,10,6.66666666666667,6.25
"2482","citalopram","anxiety/depreesion",1,5.70026541741457,6,0,2,4.57034461482024,0
"2483","allegra","sinusitis",6,7.5,8,5,6,7.5,5
"2484","xenical","obesity",4,5.70026541741457,8,0,2,5,4
"2485","augmentin","bacterial infection",4,5.70026541741457,10,3.64974679448213,4,5,5
"2486","zegerid","gastritis",10,10,10,10,10,8,8.33333333333333
"2487","imitrex","migraines",9,7.5,8,0,8,0,6
"2488","doxycycline","acne",9,8,8,3.64974679448213,10,4.57034461482024,8
"2489","keflex","n/a",2,5,10,2,2,3.33333333333333,4.44444444444444
"2490","arava","arthritis",8,5.70026541741457,8,0,10,10,3.33333333333333
"2491","nexium","heartburn/gerd",8,2,10,10,8,0,3.33333333333333
"2492","keppra","grand mal seizures",1,4,2,5,10,4.57034461482024,4.28571428571429
"2493","xyrem","narcolepsy/cataplexy",8,5,6,0,10,6,4.28571428571429
"2494","tramadol","acl reconstruction",6,5.70026541741457,6,5,6,10,5.83333333333333
"2495","desyrel","fibromyalgia",9,0,8,5,10,0,1.25
"2496","neurontin","migraines",1,5,4,4,8,0,4.44444444444444
"2497","detrol-la","bladder pressure",8,5.71428571428571,6,0,6,3.33333333333333,3.33333333333333
"2498","wellbutrin","smoking cessation",10,5,8,6.66666666666667,10,8.88888888888889,7.5
"2499","inderal","situational anxiety",9,0,10,3.64974679448213,10,7.14285714285714,6.25
"2500","prednisone","inflammation of throat during bacteria bronchitis",10,5.70026541741457,10,3.64974679448213,10,7.14285714285714,7.14285714285714
"2501","effexor","depression",6,5.70026541741457,4,1.42857142857143,6,10,2.5
"2502","xanax","anxiety",9,5.70026541741457,8,3.64974679448213,10,5,5
"2503","accutane","acne",4,5.70026541741457,6,3.64974679448213,6,4.57034461482024,4.78977874926387
"2504","provera","menopause symptoms such as hot flashes,sleeplessne",8,7.5,10,5,10,10,5.71428571428571
"2505","azor","anxiety attacks",8,1.66666666666667,8,0,8,8,4.54545454545454
"2506","xanax","anxiety/depression",8,5,8,0,8,3,3.2
"2507","retin-a-micro","acne cysts",7,5.70026541741457,8,0,8,4.57034461482024,0
"2508","adipex-p","over weight",7,5,8,5,6,5,5
"2509","protonix","hiatal hernia and ileocecal valve syndrome",10,6.66666666666667,10,3.64974679448213,10,7.14285714285714,7
"2510","nuvaring","birth control",10,7.5,10,3.64974679448213,10,10,8
"2511","triaz","acne",7,5.70026541741457,6,3.64974679448213,8,10,10
"2512","vicodin","pain after surgery",10,6.66666666666667,10,3.64974679448213,10,5,7.5
"2513","strattera","adult adhd",5,5.83333333333333,4,5,8,3.33333333333333,5
"2514","methadone","opiate addiction",10,10,10,3.64974679448213,10,0,5
"2515","voltaren","eryhema nodosum",5,5.71428571428571,10,6.66666666666667,6,3.33333333333333,5.71428571428571
"2516","lexapro","depression",1,4.44444444444444,4,5,2,4.57034461482024,4.54545454545454
"2517","tapazole","hyperthyroidism",7,4,10,3.64974679448213,8,10,5
"2518","solodyn","acne",2,10,2,0,10,10,2.22222222222222
"2519","synthroid","weight gain",7,10,10,6.66666666666667,8,6.66666666666667,6.66666666666667
"2520","zyrtec","allergies",9,4.28571428571429,8,3.64974679448213,8,0,3.75
"2521","aricept","alzheimer's/dementia",1,5.70026541741457,2,6,2,4.57034461482024,6
"2522","differin","acne",8,3.33333333333333,6,10,10,4.57034461482024,5
"2523","lexapro","depression",10,4,10,3.64974679448213,8,0,2.85714285714286
"2524","topamax","sedative/hypnotic - to induce sleep",5,6.42857142857143,6,6.66666666666667,6,7.5,6.66666666666667
"2525","zofran","cyclic vomiting syndrome",1,0,4,3.64974679448213,2,0,0
"2526","tramadol","severe pain in right hip from suspected tear in ca",3,0,4,1.66666666666667,6,0,1.11111111111111
"2527","wellbutrin-xl","anxiety/depression",10,5.70026541741457,10,3.64974679448213,10,4,4
"2528","concerta","adhd",6,10,8,0,10,4.57034461482024,5
"2529","keflex","post surgery antibiotic",10,3.33333333333333,10,10,8,5,5.71428571428571
"2530","detrol-la","overactive bladder",8,5,8,0,6,4.57034461482024,3.33333333333333
"2531","claritin","allergies",8,0,10,3.64974679448213,6,0,0
"2532","levaquin","sinus infection",10,3.33333333333333,8,0,10,2.85714285714286,3.33333333333333
"2533","levoxyl","hypothyroid",1,5,10,3.64974679448213,10,4.57034461482024,5
"2534","cymbalta","depression anxiety",5,1.42857142857143,6,2.5,4,0,1.53846153846154
"2535","zoloft","depression",9,0,8,5,10,5,2.22222222222222
"2536","fiorinal","headaches",7,2.85714285714286,8,2.85714285714286,10,5,4.73684210526316
"2537","neurontin","bipolar disorder",10,5.70026541741457,10,3.64974679448213,10,0,0
"2538","lexapro","depression",3,3.33333333333333,4,5,8,4.28571428571429,3.75
"2539","flonase","sinus allergies/infection",9,5.70026541741457,10,3.64974679448213,10,4.57034461482024,4.78977874926387
"2540","alprazolam","psychosomatic disorder",8,10,8,3.64974679448213,10,5,5.55555555555556
"2541","cyproheptadine","allergy to trauma to the face.",9,10,10,10,10,5,6.66666666666667
"2542","lipitor","high colesterol level",10,10,10,10,8,4.57034461482024,10
"2543","cymbalta","depression",7,0,6,6.66666666666667,8,6.66666666666667,6.66666666666667
"2544","celexa","depression",8,5,8,10,10,5,7.5
"2545","accutane","acne",8,5.70026541741457,6,0,10,10,5
"2546","mobic","jaw/tooth pain",2,7.14285714285714,8,5,6,3.33333333333333,5.26315789473684
"2547","flomax","bph",10,6,8,0,10,4.57034461482024,3.75
"2548","nasonex","sinus polyps",6,5.70026541741457,10,0,6,6.66666666666667,4
"2549","clonazepam","anxiety",10,0,8,3.64974679448213,10,0,0
"2550","ritalin","fibromyalgia",10,3.33333333333333,10,3.64974679448213,10,1.66666666666667,2.22222222222222
"2551","synthroid","under active thyroid",1,6.66666666666667,2,2.5,2,3.33333333333333,3.84615384615385
"2552","imodium","diarrhoea/ibs",9,5,10,3.64974679448213,8,0,3.33333333333333
"2553","accutane","acne",8,0,4,3.33333333333333,10,10,5
"2554","oracea","perioral dermatitis",10,5,10,0,10,0,3.33333333333333
"2555","estrostep-fe","contraceptive",10,10,10,10,10,7.5,8
"2556","copaxone","relapsing/remitting multiple sclerosis",9,5,8,4,8,4.57034461482024,4.21052631578947
"2557","synthroid","hashimotos disease",10,4,10,10,10,6,5.45454545454545
"2558","prilosec","nausea after eating",8,6.25,10,2.5,10,3.33333333333333,4.11764705882353
"2559","chantix","stop smoking",10,5,8,0,10,4.57034461482024,3.33333333333333
"2560","claritin","allergies",7,10,10,10,8,8,8.75
"2561","lyrica","fibromyalgia and myofacial pain",8,6.66666666666667,8,5,10,5,5.83333333333333
"2562","flomax","frequent urination",10,5,10,3.64974679448213,10,10,6.66666666666667
"2563","lexapro","anxiety",7,5.55555555555556,6,4.44444444444444,8,2.5,4.44444444444444
"2564","tamiflu","flu symptoms",10,6.66666666666667,10,3.64974679448213,10,10,8.33333333333333
"2565","zocor","high colesterol",1,0,2,0,2,5,1.66666666666667
"2566","doxycycline","clamydia",7,10,8,10,10,6.66666666666667,8.57142857142857
"2567","synthroid","hypothyroid deficiency",8,8,8,10,10,5,6.66666666666667
"2568","cymbalta","depression",9,5.70026541741457,8,3.33333333333333,10,5,4
"2569","prinivil","high blood pressure",8,2.5,8,0,8,4.57034461482024,2
"2570","risperdal","bipolar disorder",4,1.66666666666667,6,6.25,6,0,4.28571428571429
"2571","lunesta","severe insomnia",1,2.5,10,0,2,4.57034461482024,2
"2572","zocor","high cholesterol",1,6.66666666666667,6,0,4,0,5
"2573","motrin","menstrual cramps/heavey bleeding",6,10,8,0,6,0,2.5
"2574","flexeril","muscle spasm",9,7.5,10,4,8,5,4.54545454545454
"2575","xanax","anxiety",6,0,4,0,10,0,0
"2576","doxycycline","severe peridontal disease",10,10,10,3.64974679448213,10,3.33333333333333,4.28571428571429
"2577","armour-thyroid","hypothyroidism",10,5.70026541741457,10,3.64974679448213,10,5,5
"2578","pamelor","depression",7,4.28571428571429,4,4.44444444444444,8,5,4.5
"2579","wellbutrin-xl","depression/dysthymia",9,10,8,5,8,5,5.45454545454545
"2580","seasonique","heavy periods/cramping",2,9.09090909090909,4,5,10,0,7.69230769230769
"2581","benadryl","peanut allergy",7,5.70026541741457,6,2.85714285714286,6,6.66666666666667,3.33333333333333
"2582","celebrex","bursitis",2,2.5,4,2.5,6,2.5,2.5
"2583","seroquel","bipolar",1,5.70026541741457,4,2.22222222222222,4,10,3
"2584","crestor","familial hypercholesterolaemia",1,8,4,0,8,3.33333333333333,4.28571428571429
"2585","ambien","insomnia",9,6.66666666666667,4,3.64974679448213,8,10,7.5
"2586","lortab","severe low back pain that went down right leg.",8,1.42857142857143,8,10,10,6.66666666666667,4
"2587","acyclovir","hsv 2",7,5,6,5,8,5,6
"2588","yasmin","birth control",1,10,2,5,10,7.5,6.66666666666667
"2589","valtrex","cold sores",10,6.66666666666667,8,6.25,10,0,5
"2590","lipitor","cholesterol",5,0,6,0,6,5,2.5
"2591","soltamox","atypical hyperplasia in breast and hypothyrodism",10,10,10,3.64974679448213,10,7.14285714285714,7.5
"2592","tri-luma","melasma",3,2,8,3.33333333333333,2,5,1.42857142857143
"2593","nexium","gerd",10,5,10,0,10,0,2.5
"2594","voltaren","sore lower back",9,5,8,3.33333333333333,10,0,2.85714285714286
"2595","valium","anxiety/depression",10,2,10,5,10,4.57034461482024,2.85714285714286
"2596","xenical","over weight",8,10,6,0,6,3.33333333333333,5.71428571428571
"2597","avapro","high blood pressure after prewgnancy",10,0,10,3.64974679448213,10,10,2
"2598","emsam","major chronic depressive disorder",9,5,6,0,10,7.5,5.71428571428571
"2599","keflex","post operative antibiotic",10,5.55555555555556,8,6.25,10,6.66666666666667,5.88235294117647
"2600","nasonex","allergic rhinitis",9,5.70026541741457,8,3.64974679448213,10,0,0
"2601","inderal","hypertension",1,6.66666666666667,2,0,2,4.57034461482024,4
"2602","valium","sciatica and low back pain",9,6.66666666666667,8,5,10,4,5
"2603","cipro","cellulitis",10,3.33333333333333,10,3.33333333333333,10,10,4.28571428571429
"2604","efudex","skin cancers",10,8,10,3.64974679448213,10,5,7.14285714285714
"2605","celexa","depression",5,5,4,0,6,2.85714285714286,2.72727272727273
"2606","sulfasalazine","crohn's disease",1,6.66666666666667,6,3.33333333333333,2,4.57034461482024,4.44444444444444
"2607","lumigan","glacoma",8,3.33333333333333,8,3.64974679448213,8,10,5
"2608","maxalt","migraine",8,5.70026541741457,8,0,8,10,5
"2609","restasis","sjogren's syndrome",6,10,10,3.64974679448213,6,5,6.66666666666667
"2610","chantix","stop smoking",8,5,8,5,10,5,4.28571428571429
"2611","synthroid","papillary, follicular, tall-cell variant cancer",3,5,10,3.64974679448213,4,5,6.66666666666667
"2612","tazorac","adult acne/wrinkles",6,10,6,10,6,10,10
"2613","nizoral-shampoo","dandruff",9,5,10,3.64974679448213,10,0,2.5
"2614","retin-a","wrinkles",6,0,8,10,4,10,6.66666666666667
"2615","xanax","anxiety",8,5,10,3.64974679448213,8,0,5
"2616","synthroid","hypothyroidism",10,5,10,3.64974679448213,10,3.33333333333333,4
"2617","propecia","hair loss",8,10,10,0,8,7.5,6.66666666666667
"2618","fentanyl","chronic pain due to neck injury and surgeries",8,2,8,0,6,0,1.66666666666667
"2619","prinivil","high blood pressure",1,10,2,5,6,4.57034461482024,6
"2620","lamictal","bipolar ii",1,5.70026541741457,2,3.33333333333333,6,0,2.85714285714286
"2621","xyrem","unrestful sleep, narcolepsy?",2,2,8,3.64974679448213,2,4.57034461482024,2
"2622","dispermox","fever and tonsilitis",9,10,10,5,8,7.5,7.77777777777778
"2623","chantix","to help quit smoking cigarettes",10,4.28571428571429,8,6,8,2.5,5
"2624","tylenol","headache",10,0,10,0,10,7.5,7.5
"2625","lantus","insulin dependent diabetes mellitus",9,5,8,6.66666666666667,10,8.33333333333333,6.66666666666667
"2626","coreg","cardiomyopathy",10,5.70026541741457,10,10,10,0,3.33333333333333
"2627","metoprolol","tachycardia",10,10,8,6.66666666666667,10,4.57034461482024,7.5
"2628","lamisil","toenail fungus",5,4.28571428571429,4,0,8,0,4.28571428571429
"2629","metrogel","bacterial infection",1,6.66666666666667,10,3.64974679448213,2,10,7.5
"2630","zoloft","depression/anxiety",10,10,10,3.64974679448213,10,5.71428571428571,6.25
"2631","humira","rheumatoid arthritis",10,0,10,3.64974679448213,10,2.5,2
"2632","protonix","acid reflux",8,5.70026541741457,10,5,10,3.33333333333333,4
"2633","paxil-cr","anxiety/panic attacks",5,5.70026541741457,4,5.55555555555556,6,0,4.54545454545454
"2634","buspar","anxiety",9,8,10,0,8,4.57034461482024,5.71428571428571
"2635","minocycline","acne",9,0,8,3.33333333333333,8,0,2
"2636","topamax","seizure/migraine",5,5,4,3.84615384615385,8,7.5,4.76190476190476
"2637","paxil","depression",7,10,10,3.64974679448213,8,0,5
"2638","prempro","crashing fatigue, hot flashes, mood swings",10,10,10,3.64974679448213,10,2.22222222222222,3
"2639","spironolactone","acne",8,5,6,5,10,4.57034461482024,5
"2640","claritin","alergy",5,5,8,0,6,5,3.33333333333333
"2641","doryx","acne",4,10,10,3.64974679448213,4,6.66666666666667,8
"2642","doxycycline","acne",5,5.70026541741457,8,0,8,4.57034461482024,0
"2643","norvasc","blood pressure",10,5,10,3.64974679448213,10,6.66666666666667,6
"2644","humira","rheumatoi arthritis",10,0,8,0,10,0,0
"2645","coumadin","blood clots",5,6,8,10,6,0,5.71428571428571
"2646","metformin-extended-release","diabetes",10,10,10,5,10,5,5.71428571428571
"2647","methadone","opiate addiction",8,6,6,0,10,4.57034461482024,5
"2648","betamethasone","itchy, red, irritated skin",10,4,10,3.64974679448213,10,10,6.25
"2649","effexor-xr","depression",8,10,8,0,10,3.33333333333333,5
"2650","zomig","migraine",1,10,2,0,2,0,2.5
"2651","pepcid","hives",7,10,10,3.64974679448213,8,10,10
"2652","retin-a-micro","cystic acne",3,5.70026541741457,4,0,8,0,0
"2653","synthroid","hypothyroidism",10,8,10,3.64974679448213,8,6.25,6.66666666666667
"2654","renova","melasma",7,7.5,4,5,8,10,6.66666666666667
"2655","desyrel","insomnia",1,4.44444444444444,4,5,10,4.57034461482024,5
"2656","amoxil","ear infection",10,5.70026541741457,10,3.64974679448213,10,0,0
"2657","tylenol","headache",8,0,8,0,8,10,3.33333333333333
"2658","fluvoxamine","ocd, bipolor disease",10,6.66666666666667,10,0,10,5,5
"2659","aricept","alzheimer's",2,5,4,5,4,7.5,5.83333333333333
"2660","lorazepam","anxiety",4,10,6,2.85714285714286,4,6,5.38461538461538
"2661","tramadol","osteochondral injury of the talus, left ankle",1,4.44444444444444,2,0,2,0,3.07692307692308
"2662","dysport","brow wrinkles",3,10,6,5.71428571428571,4,10,6.66666666666667
"2663","albuterol","bronkitis",9,7.5,8,0,8,4.57034461482024,6
"2664","norvasc","high blood pressure",1,0,2,4,6,0,3.33333333333333
"2665","methotrexate","rheumatoid arthritis",10,0,10,3.64974679448213,8,2,1.66666666666667
"2666","augmentin","phneumonia",8,0,10,3.64974679448213,10,3.33333333333333,3.33333333333333
"2667","imitrex","migraine",1,5.70026541741457,2,4.73684210526316,2,4.57034461482024,4.73684210526316
"2668","retin-a","adult acne",10,5.70026541741457,8,3.64974679448213,10,2.5,2.5
"2669","prevacid","stomach ulcers",10,5.83333333333333,10,3.64974679448213,10,10,6.15384615384615
"2670","ambien-cr","insomnia",5,10,4,6.66666666666667,8,4.57034461482024,7.5
"2671","ambien","insomnia",8,10,8,6.66666666666667,10,6.66666666666667,7.14285714285714
"2672","paxil","anxiety",8,10,8,2,8,2,3.33333333333333
"2673","flonase","nasal polyps",7,10,6,10,8,0,6.66666666666667
"2674","avita","aging skin",6,3.33333333333333,8,10,6,4.57034461482024,6
"2675","zoloft","anxeity",10,5,8,6.66666666666667,10,6.66666666666667,5.71428571428571
"2676","lunesta","insomnia/difficulty sleeping",7,7.5,8,5,8,5.71428571428571,6.15384615384615
"2677","estrace","menapause",9,5.70026541741457,10,3.64974679448213,8,0,0
"2678","augmentin","sinusitis,quinsy",7,0,4,0,10,5,1.66666666666667
"2679","acyclovir","cold sore below lip",10,3.33333333333333,8,0,10,5,5
"2680","prevacid","indigestion",9,5.70026541741457,10,3.64974679448213,8,4.57034461482024,4.78977874926387
"2681","cipro","kidney infection",9,5.70026541741457,8,10,10,0,5
"2682","neurontin","chronic pain, fibromyalgia",1,5.70026541741457,2,2,2,4.57034461482024,2
"2683","ziac","high blood pressure",8,10,10,3.64974679448213,8,2,3.33333333333333
"2684","vyvanse","adhd",8,3.33333333333333,8,5,10,7.14285714285714,5.45454545454545
"2685","nuvigil","shift work sleep disorder",6,0,4,2.85714285714286,10,10,3.75
"2686","diflucan","yeast infection",8,10,8,10,10,5,8
"2687","zoloft","anxiety",10,5.70026541741457,10,2.5,10,4.44444444444444,4.16666666666667
"2688","nuvaring","heavy period",1,5.70026541741457,4,0,2,4.57034461482024,0
"2689","mobic","neck pain from car accident whiplash",3,6.66666666666667,6,3.33333333333333,2,0,3
"2690","methotrexate","rheumatoid arthritis",9,2,8,0,10,0,1.81818181818182
"2691","elavil","fibromyalgia",1,6,4,0,6,4.57034461482024,4.28571428571429
"2692","lithium-carbonate","manic depression",8,6.66666666666667,8,7.5,10,0,6.25
"2693","seasonique","migraine + birth control",4,10,6,6.66666666666667,10,7.5,7.14285714285714
"2694","vicoprofen","oral infection",7,6.66666666666667,8,5,8,5,6.15384615384615
"2695","zyban","smoking",9,10,8,5,8,10,7.5
"2696","provigil","fatigue from rheumatoid arthiritis",10,5,10,3.64974679448213,8,10,6.66666666666667
"2697","lortab","oral surgery",8,8.33333333333333,6,4.28571428571429,10,5,5.625
"2698","aricept","dementia (altzheimer's diesease)",7,5.70026541741457,10,0,8,3.33333333333333,2.5
"2699","lipitor","high cholesterol",1,10,2,6.66666666666667,6,4.57034461482024,7.5
"2700","prevacid","acid reflux",4,10,10,0,4,5,5
"2701","remicade","crohns disease  & colitis",2,10,4,3.33333333333333,6,5,4.28571428571429
"2702","temovate","dyshidrosis",7,10,10,3.64974679448213,6,10,10
"2703","ambien","difficulty sleeping",10,5.70026541741457,8,0,10,2.5,1.66666666666667
"2704","xyrem","trouble sleeping at night, tired during day",3,5.70026541741457,2,0,8,6.66666666666667,2.85714285714286
"2705","levaquin","cellulitis (skin infection on my leg)",1,5,4,0,2,4.57034461482024,3.75
"2706","flonase","plugged up nose related to seasonal allergies",8,5.70026541741457,10,3.64974679448213,8,4.57034461482024,4.78977874926387
"2707","clindamycin","prophylaxis after oral surgery",3,0,6,3,2,4.57034461482024,2.72727272727273
"2708","toprol-xl","high blood pressure",9,1.66666666666667,10,1.11111111111111,8,4.28571428571429,2.94117647058824
"2709","cipro","uti",9,3.33333333333333,8,0,8,0,2
"2710","voltaren","primary dysmenorrhea",3,0,10,3.64974679448213,4,6.66666666666667,6.66666666666667
"2711","byetta","diabetic",8,5,8,2.5,10,10,4.44444444444444
"2712","premarin","radical hysterectomy",10,6.66666666666667,10,3.64974679448213,10,5,6
"2713","proscar","hair loss",7,10,6,6,6,10,7.14285714285714
"2714","ortho-tri-cyclen","birth control",8,10,8,5,10,0,5
"2715","metronidazole","giardiasis",4,5.70026541741457,4,3.63636363636364,8,5,3.84615384615385
"2716","motrin","rheumatoid arthritis",9,5.70026541741457,10,10,8,10,10
"2717","acyclovir","recurrent colds",10,0,10,3.64974679448213,10,6.66666666666667,5.71428571428571
"2718","advair-diskus","asthma",9,5.70026541741457,10,0,8,10,6.66666666666667
"2719","zomig","migraines",10,10,10,3.64974679448213,10,1.42857142857143,1.42857142857143
"2720","effexor","depression",5,6.66666666666667,6,10,8,1.42857142857143,3.63636363636364
"2721","wellbutrin","depression",5,0,6,10,4,10,6.66666666666667
"2722","zithromax","ear infection and upper respiratory infection",9,10,10,0,10,5,2.85714285714286
"2723","desyrel","insomia",10,5.70026541741457,10,10,10,8.88888888888889,9
"2724","valium","low back pain/herniated disk/sciatic pain",10,6.66666666666667,10,7.5,10,1.66666666666667,5.33333333333333
"2725","diovan","high blood pressure",10,5.71428571428571,10,10,10,6.66666666666667,7
"2726","voltaren","osteoarthritis",8,0,6,0,8,5,3.33333333333333
